"Date","Price","Open","High","Low","Change %"
"Mar 22, 2004","1.3338","1.3339","1.3355","1.3237","0.04%"
"Mar 19, 2004","1.3333","1.3283","1.3348","1.3257","0.35%"
"Mar 18, 2004","1.3287","1.3380","1.3419","1.3241","-0.72%"
"Mar 17, 2004","1.3383","1.3335","1.3443","1.3304","0.44%"
"Mar 16, 2004","1.3325","1.3342","1.3354","1.3241","-0.07%"
"Mar 15, 2004","1.3335","1.3348","1.3359","1.3275","-0.16%"
"Mar 12, 2004","1.3357","1.3201","1.3390","1.3167","1.21%"
"Mar 11, 2004","1.3197","1.3247","1.3301","1.3183","-0.38%"
"Mar 10, 2004","1.3247","1.3238","1.3308","1.3195","0.02%"
"Mar 09, 2004","1.3245","1.3207","1.3270","1.3173","0.36%"
"Mar 08, 2004","1.3198","1.3209","1.3275","1.3181","-0.17%"
"Mar 05, 2004","1.3220","1.3329","1.3367","1.3155","-0.86%"
"Mar 04, 2004","1.3335","1.3396","1.3434","1.3309","-0.38%"
"Mar 03, 2004","1.3386","1.3430","1.3588","1.3367","-0.28%"
"Mar 02, 2004","1.3424","1.3371","1.3455","1.3367","0.30%"
"Mar 01, 2004","1.3384","1.3354","1.3409","1.3329","0.23%"
"Feb 27, 2004","1.3353","1.3416","1.3505","1.3335","-0.56%"
"Feb 26, 2004","1.3428","1.3335","1.3487","1.3331","0.67%"
"Feb 25, 2004","1.3338","1.3296","1.3408","1.3250","0.35%"
"Feb 24, 2004","1.3291","1.3369","1.3401","1.3260","-0.59%"
"Feb 23, 2004","1.3370","1.3376","1.3439","1.3340","0.01%"
"Feb 20, 2004","1.3369","1.3306","1.3512","1.3276","0.52%"
"Feb 19, 2004","1.3300","1.3230","1.3348","1.3224","0.46%"
"Feb 18, 2004","1.3239","1.3100","1.3274","1.3081","1.02%"
"Feb 17, 2004","1.3105","1.3154","1.3177","1.3078","-0.39%"
"Feb 16, 2004","1.3156","1.3158","1.3196","1.3139","-0.07%"
"Feb 13, 2004","1.3165","1.3192","1.3236","1.3068","-0.19%"
"Feb 12, 2004","1.3190","1.3144","1.3220","1.3127","0.50%"
"Feb 11, 2004","1.3125","1.3319","1.3344","1.3121","-1.38%"
"Feb 10, 2004","1.3308","1.3282","1.3334","1.3215","0.20%"
"Feb 09, 2004","1.3281","1.3280","1.3315","1.3219","0.20%"
"Feb 06, 2004","1.3255","1.3379","1.3413","1.3247","-0.92%"
"Feb 05, 2004","1.3378","1.3332","1.3401","1.3286","0.37%"
"Feb 04, 2004","1.3329","1.3371","1.3439","1.3312","-0.36%"
"Feb 03, 2004","1.3377","1.3392","1.3394","1.3275","0.06%"
"Feb 02, 2004","1.3369","1.3251","1.3431","1.3247","0.94%"
"Jan 30, 2004","1.3245","1.3293","1.3356","1.3228","-0.38%"
"Jan 29, 2004","1.3296","1.3262","1.3364","1.3247","0.35%"
"Jan 28, 2004","1.3249","1.3051","1.3274","1.3047","1.47%"
"Jan 27, 2004","1.3057","1.3149","1.3168","1.3037","-0.62%"
"Jan 26, 2004","1.3138","1.3142","1.3166","1.3081","0.05%"
"Jan 23, 2004","1.3131","1.2967","1.3196","1.2936","1.42%"
"Jan 22, 2004","1.2947","1.3008","1.3062","1.2931","-0.51%"
"Jan 21, 2004","1.3014","1.2918","1.3049","1.2868","0.77%"
"Jan 20, 2004","1.2915","1.3020","1.3037","1.2852","-0.77%"
"Jan 19, 2004","1.3015","1.2994","1.3048","1.2986","0.18%"
"Jan 16, 2004","1.2991","1.2944","1.3028","1.2925","0.31%"
"Jan 15, 2004","1.2951","1.2897","1.2995","1.2870","0.40%"
"Jan 14, 2004","1.2900","1.2708","1.2917","1.2708","1.49%"
"Jan 13, 2004","1.2710","1.2748","1.2788","1.2688","-0.39%"
"Jan 12, 2004","1.2760","1.2705","1.2773","1.2688","0.40%"
"Jan 09, 2004","1.2709","1.2793","1.2837","1.2680","-0.66%"
"Jan 08, 2004","1.2793","1.2883","1.2956","1.2752","-0.69%"
"Jan 07, 2004","1.2882","1.2857","1.2929","1.2839","0.17%"
"Jan 06, 2004","1.2860","1.2818","1.2871","1.2769","0.43%"
"Jan 05, 2004","1.2805","1.2878","1.2895","1.2774","-0.63%"
"Jan 02, 2004","1.2886","1.2965","1.2986","1.2862","0.41%"
"Jan 01, 2004","1.2833","1.2988","1.2988","1.2803","-1.05%"
"Dec 31, 2003","1.2969","1.2931","1.2999","1.2837","0.27%"
"Dec 30, 2003","1.2934","1.3102","1.3128","1.2908","-1.33%"
"Dec 29, 2003","1.3108","1.3095","1.3155","1.3047","0.31%"
"Dec 26, 2003","1.3068","1.3090","1.3107","1.3035","-0.26%"
"Dec 25, 2003","1.3102","1.3068","1.3130","1.3067","0.28%"
"Dec 24, 2003","1.3065","1.3232","1.3236","1.3062","-1.25%"
"Dec 23, 2003","1.3230","1.3318","1.3325","1.3193","-0.59%"
"Dec 22, 2003","1.3308","1.3350","1.3382","1.3278","-0.40%"
"Dec 19, 2003","1.3362","1.3291","1.3425","1.3283","0.50%"
"Dec 18, 2003","1.3296","1.3256","1.3332","1.3222","0.34%"
"Dec 17, 2003","1.3251","1.3273","1.3365","1.3235","-0.17%"
"Dec 16, 2003","1.3274","1.3123","1.3293","1.3114","1.09%"
"Dec 15, 2003","1.3131","1.3246","1.3263","1.3103","-0.24%"
"Dec 12, 2003","1.3163","1.3180","1.3206","1.3090","-0.07%"
"Dec 11, 2003","1.3172","1.3086","1.3305","1.3081","0.70%"
"Dec 10, 2003","1.3081","1.3055","1.3129","1.3047","0.10%"
"Dec 09, 2003","1.3068","1.2982","1.3138","1.2959","0.66%"
"Dec 08, 2003","1.2982","1.3043","1.3068","1.2952","-0.54%"
"Dec 05, 2003","1.3052","1.3109","1.3150","1.3020","-0.42%"
"Dec 04, 2003","1.3107","1.3004","1.3148","1.3001","0.85%"
"Dec 03, 2003","1.2996","1.2971","1.3019","1.2943","0.15%"
"Dec 02, 2003","1.2976","1.3037","1.3088","1.2953","-0.47%"
"Dec 01, 2003","1.3037","1.2993","1.3045","1.2972","0.31%"
"Nov 28, 2003","1.2997","1.3070","1.3102","1.2929","-0.61%"
"Nov 27, 2003","1.3077","1.3040","1.3104","1.3036","0.33%"
"Nov 26, 2003","1.3034","1.3102","1.3131","1.3000","-0.44%"
"Nov 25, 2003","1.3091","1.3173","1.3199","1.3087","-0.71%"
"Nov 24, 2003","1.3184","1.3022","1.3226","1.3013","1.18%"
"Nov 21, 2003","1.3030","1.3024","1.3103","1.3006","0.05%"
"Nov 20, 2003","1.3024","1.3047","1.3064","1.2988","-0.20%"
"Nov 19, 2003","1.3050","1.2980","1.3073","1.2976","0.55%"
"Nov 18, 2003","1.2979","1.3108","1.3159","1.2963","-1.05%"
"Nov 17, 2003","1.3117","1.3031","1.3156","1.2995","0.71%"
"Nov 14, 2003","1.3024","1.2993","1.3046","1.2960","0.23%"
"Nov 13, 2003","1.2994","1.3040","1.3054","1.2952","-0.31%"
"Nov 12, 2003","1.3035","1.3120","1.3137","1.2979","-0.60%"
"Nov 11, 2003","1.3114","1.3136","1.3159","1.3111","-0.11%"
"Nov 10, 2003","1.3129","1.3228","1.3247","1.3085","-0.75%"
"Nov 07, 2003","1.3228","1.3394","1.3419","1.3211","-1.16%"
"Nov 06, 2003","1.3383","1.3339","1.3411","1.3317","0.30%"
"Nov 05, 2003","1.3343","1.3293","1.3346","1.3282","0.42%"
"Nov 04, 2003","1.3287","1.3365","1.3436","1.3279","-0.54%"
"Nov 03, 2003","1.3359","1.3205","1.3365","1.3202","1.24%"
"Oct 31, 2003","1.3195","1.3143","1.3230","1.3136","0.43%"
"Oct 30, 2003","1.3139","1.3116","1.3161","1.3052","0.11%"
"Oct 29, 2003","1.3124","1.3105","1.3135","1.3065","0.20%"
"Oct 28, 2003","1.3098","1.3110","1.3169","1.3066","0.05%"
"Oct 27, 2003","1.3092","1.3077","1.3138","1.3055","0.21%"
"Oct 24, 2003","1.3065","1.3062","1.3095","1.3036","0.07%"
"Oct 23, 2003","1.3056","1.3060","1.3062","1.3052","0.14%"
"Oct 22, 2003","1.3038","1.3164","1.3185","1.3022","-0.96%"
"Oct 21, 2003","1.3165","1.3215","1.3255","1.3125","-0.31%"
"Oct 20, 2003","1.3206","1.3143","1.3224","1.3141","0.45%"
"Oct 17, 2003","1.3147","1.3191","1.3233","1.3111","-0.34%"
"Oct 16, 2003","1.3192","1.3283","1.3306","1.3121","-0.65%"
"Oct 15, 2003","1.3278","1.3237","1.3310","1.3224","0.26%"
"Oct 14, 2003","1.3243","1.3198","1.3317","1.3198","0.35%"
"Oct 13, 2003","1.3197","1.3203","1.3264","1.3188","-0.10%"
"Oct 10, 2003","1.3210","1.3387","1.3399","1.3183","-1.34%"
"Oct 09, 2003","1.3390","1.3329","1.3423","1.3282","0.35%"
"Oct 08, 2003","1.3343","1.3320","1.3355","1.3262","0.25%"
"Oct 07, 2003","1.3310","1.3404","1.3416","1.3270","-0.74%"
"Oct 06, 2003","1.3409","1.3462","1.3485","1.3389","-0.24%"
"Oct 03, 2003","1.3441","1.3404","1.3481","1.3373","0.30%"
"Oct 02, 2003","1.3401","1.3452","1.3522","1.3373","-0.40%"
"Oct 01, 2003","1.3455","1.3520","1.3527","1.3447","-0.54%"
"Sep 30, 2003","1.3528","1.3516","1.3559","1.3425","0.05%"
"Sep 29, 2003","1.3521","1.3537","1.3640","1.3506","-0.10%"
"Sep 26, 2003","1.3535","1.3493","1.3587","1.3492","0.34%"
"Sep 25, 2003","1.3489","1.3500","1.3523","1.3447","-0.14%"
"Sep 24, 2003","1.3508","1.3560","1.3590","1.3485","-0.45%"
"Sep 23, 2003","1.3569","1.3542","1.3584","1.3457","0.27%"
"Sep 22, 2003","1.3533","1.3435","1.3555","1.3368","0.36%"
"Sep 19, 2003","1.3485","1.3622","1.3628","1.3462","-1.03%"
"Sep 18, 2003","1.3626","1.3662","1.3686","1.3587","-0.29%"
"Sep 17, 2003","1.3665","1.3691","1.3746","1.3640","-0.15%"
"Sep 16, 2003","1.3685","1.3664","1.3712","1.3632","0.14%"
"Sep 15, 2003","1.3666","1.3643","1.3716","1.3630","0.17%"
"Sep 12, 2003","1.3643","1.3706","1.3744","1.3609","-0.44%"
"Sep 11, 2003","1.3703","1.3687","1.3750","1.3651","0.15%"
"Sep 10, 2003","1.3683","1.3676","1.3716","1.3630","0.10%"
"Sep 09, 2003","1.3670","1.3740","1.3749","1.3622","-0.47%"
"Sep 08, 2003","1.3735","1.3737","1.3742","1.3727","0.26%"
"Sep 05, 2003","1.3700","1.3726","1.3747","1.3653","-0.21%"
"Sep 04, 2003","1.3729","1.3801","1.3847","1.3691","-0.44%"
"Sep 03, 2003","1.3790","1.3947","1.3982","1.3778","-1.07%"
"Sep 02, 2003","1.3939","1.3798","1.3948","1.3767","1.11%"
"Sep 01, 2003","1.3786","1.3855","1.3866","1.3760","-0.56%"
"Aug 29, 2003","1.3864","1.3941","1.4013","1.3840","-0.60%"
"Aug 28, 2003","1.3947","1.4028","1.4086","1.3938","-0.56%"
"Aug 27, 2003","1.4026","1.3949","1.4066","1.3934","0.57%"
"Aug 26, 2003","1.3946","1.4008","1.4050","1.3910","-0.46%"
"Aug 25, 2003","1.4011","1.4011","1.4032","1.3960","0.02%"
"Aug 22, 2003","1.4008","1.4070","1.4166","1.4003","-0.41%"
"Aug 21, 2003","1.4066","1.4017","1.4112","1.4013","0.36%"
"Aug 20, 2003","1.4015","1.3958","1.4085","1.3933","0.40%"
"Aug 19, 2003","1.3959","1.3924","1.4033","1.3904","0.27%"
"Aug 18, 2003","1.3921","1.3865","1.3941","1.3848","0.40%"
"Aug 15, 2003","1.3865","1.3935","1.3939","1.3843","-0.52%"
"Aug 14, 2003","1.3938","1.3796","1.3975","1.3775","1.00%"
"Aug 13, 2003","1.3800","1.3852","1.3902","1.3782","-0.36%"
"Aug 12, 2003","1.3850","1.3804","1.3860","1.3790","0.33%"
"Aug 11, 2003","1.3805","1.3916","1.4001","1.3762","-0.82%"
"Aug 08, 2003","1.3919","1.3932","1.3983","1.3893","-0.07%"
"Aug 07, 2003","1.3929","1.4038","1.4063","1.3916","-0.82%"
"Aug 06, 2003","1.4044","1.3988","1.4070","1.3970","0.42%"
"Aug 05, 2003","1.3985","1.4035","1.4119","1.3985","-0.34%"
"Aug 04, 2003","1.4033","1.4035","1.4037","1.4033","0.31%"
"Aug 01, 2003","1.3990","1.4053","1.4097","1.3919","-0.43%"
"Jul 31, 2003","1.4050","1.4009","1.4112","1.4001","0.27%"
"Jul 30, 2003","1.4012","1.3878","1.4030","1.3874","1.00%"
"Jul 29, 2003","1.3873","1.3842","1.3873","1.3811","0.09%"
"Jul 28, 2003","1.3860","1.3812","1.3870","1.3773","0.35%"
"Jul 25, 2003","1.3812","1.3942","1.3971","1.3779","-0.93%"
"Jul 24, 2003","1.3942","1.3970","1.3996","1.3902","-0.22%"
"Jul 23, 2003","1.3973","1.4159","1.4196","1.3937","-1.31%"
"Jul 22, 2003","1.4158","1.4066","1.4185","1.4009","0.70%"
"Jul 21, 2003","1.4060","1.4078","1.4131","1.4025","-0.09%"
"Jul 18, 2003","1.4072","1.3976","1.4142","1.3967","0.69%"
"Jul 17, 2003","1.3975","1.3904","1.4016","1.3856","0.60%"
"Jul 16, 2003","1.3892","1.3923","1.3978","1.3840","-0.17%"
"Jul 15, 2003","1.3915","1.3737","1.3969","1.3725","1.29%"
"Jul 14, 2003","1.3738","1.3767","1.3828","1.3712","-0.23%"
"Jul 11, 2003","1.3769","1.3834","1.3872","1.3732","-0.43%"
"Jul 10, 2003","1.3829","1.3738","1.3885","1.3728","0.63%"
"Jul 09, 2003","1.3742","1.3638","1.3774","1.3609","0.75%"
"Jul 08, 2003","1.3640","1.3481","1.3714","1.3465","1.16%"
"Jul 07, 2003","1.3483","1.3404","1.3520","1.3375","0.66%"
"Jul 04, 2003","1.3394","1.3368","1.3421","1.3367","0.22%"
"Jul 03, 2003","1.3365","1.3381","1.3448","1.3333","-0.09%"
"Jul 02, 2003","1.3377","1.3520","1.3537","1.3349","-1.11%"
"Jul 01, 2003","1.3527","1.3465","1.3550","1.3439","0.44%"
"Jun 30, 2003","1.3468","1.3472","1.3622","1.3457","-0.12%"
"Jun 27, 2003","1.3484","1.3575","1.3593","1.3455","-0.63%"
"Jun 26, 2003","1.3570","1.3486","1.3579","1.3449","0.70%"
"Jun 25, 2003","1.3476","1.3596","1.3608","1.3387","-0.91%"
"Jun 24, 2003","1.3600","1.3579","1.3639","1.3527","0.12%"
"Jun 23, 2003","1.3584","1.3592","1.3670","1.3533","-0.15%"
"Jun 20, 2003","1.3604","1.3452","1.3634","1.3418","1.19%"
"Jun 19, 2003","1.3444","1.3365","1.3552","1.3349","0.64%"
"Jun 18, 2003","1.3358","1.3386","1.3455","1.3322","-0.08%"
"Jun 17, 2003","1.3369","1.3441","1.3495","1.3356","-0.51%"
"Jun 16, 2003","1.3437","1.3340","1.3458","1.3310","0.74%"
"Jun 13, 2003","1.3338","1.3490","1.3498","1.3334","-1.02%"
"Jun 12, 2003","1.3475","1.3512","1.3546","1.3475","-0.30%"
"Jun 11, 2003","1.3515","1.3615","1.3655","1.3499","-0.89%"
"Jun 10, 2003","1.3636","1.3578","1.3676","1.3560","0.44%"
"Jun 09, 2003","1.3576","1.3594","1.3685","1.3553","-0.09%"
"Jun 06, 2003","1.3588","1.3417","1.3623","1.3394","1.24%"
"Jun 05, 2003","1.3421","1.3613","1.3636","1.3388","-1.39%"
"Jun 04, 2003","1.3610","1.3645","1.3658","1.3539","-0.27%"
"Jun 03, 2003","1.3647","1.3682","1.3790","1.3622","-0.29%"
"Jun 02, 2003","1.3687","1.3721","1.3779","1.3662","0.15%"
"May 30, 2003","1.3666","1.3666","1.3754","1.3620","-0.10%"
"May 29, 2003","1.3680","1.3842","1.3917","1.3677","-1.21%"
"May 28, 2003","1.3847","1.3767","1.3925","1.3723","0.57%"
"May 27, 2003","1.3769","1.3716","1.3779","1.3670","0.34%"
"May 26, 2003","1.3723","1.3796","1.3798","1.3720","-0.07%"
"May 23, 2003","1.3732","1.3730","1.3831","1.3679","0.01%"
"May 22, 2003","1.3730","1.3515","1.3785","1.3480","1.53%"
"May 21, 2003","1.3523","1.3481","1.3554","1.3415","0.38%"
"May 20, 2003","1.3472","1.3630","1.3655","1.3436","-1.12%"
"May 19, 2003","1.3624","1.3555","1.3651","1.3508","-0.21%"
"May 16, 2003","1.3652","1.3806","1.3854","1.3626","-1.12%"
"May 15, 2003","1.3806","1.3750","1.3860","1.3730","0.51%"
"May 14, 2003","1.3736","1.3861","1.3907","1.3730","-0.88%"
"May 13, 2003","1.3858","1.3890","1.3947","1.3845","-0.21%"
"May 12, 2003","1.3887","1.3910","1.3918","1.3841","-0.31%"
"May 09, 2003","1.3930","1.3960","1.4021","1.3877","-0.12%"
"May 08, 2003","1.3947","1.3975","1.4088","1.3921","-0.16%"
"May 07, 2003","1.3970","1.3934","1.4039","1.3827","0.33%"
"May 06, 2003","1.3924","1.4119","1.4131","1.3895","-1.30%"
"May 05, 2003","1.4108","1.4186","1.4211","1.4090","-0.63%"
"May 02, 2003","1.4197","1.4196","1.4248","1.4160","0.01%"
"May 01, 2003","1.4195","1.4298","1.4303","1.4161","-0.96%"
"Apr 30, 2003","1.4333","1.4423","1.4425","1.4308","-0.57%"
"Apr 29, 2003","1.4415","1.4479","1.4549","1.4415","-0.45%"
"Apr 28, 2003","1.4480","1.4467","1.4516","1.4434","0.10%"
"Apr 25, 2003","1.4465","1.4537","1.4598","1.4443","-0.67%"
"Apr 24, 2003","1.4562","1.4527","1.4672","1.4522","0.32%"
"Apr 23, 2003","1.4515","1.4474","1.4546","1.4450","0.31%"
"Apr 22, 2003","1.4470","1.4548","1.4566","1.4429","-0.51%"
"Apr 21, 2003","1.4544","1.4510","1.4560","1.4492","0.27%"
"Apr 18, 2003","1.4505","1.4507","1.4520","1.4473","-0.01%"
"Apr 17, 2003","1.4507","1.4547","1.4553","1.4485","-0.30%"
"Apr 16, 2003","1.4551","1.4488","1.4585","1.4462","0.42%"
"Apr 15, 2003","1.4490","1.4542","1.4583","1.4469","-0.32%"
"Apr 14, 2003","1.4537","1.4526","1.4594","1.4510","0.12%"
"Apr 11, 2003","1.4520","1.4541","1.4606","1.4493","-0.12%"
"Apr 10, 2003","1.4538","1.4659","1.4668","1.4528","-0.88%"
"Apr 09, 2003","1.4667","1.4683","1.4708","1.4648","-0.08%"
"Apr 08, 2003","1.4679","1.4773","1.4818","1.4665","-0.63%"
"Apr 07, 2003","1.4772","1.4750","1.4946","1.4749","0.34%"
"Apr 04, 2003","1.4722","1.4748","1.4797","1.4713","-0.09%"
"Apr 03, 2003","1.4735","1.4684","1.4792","1.4682","0.26%"
"Apr 02, 2003","1.4697","1.4726","1.4806","1.4682","-0.27%"
"Apr 01, 2003","1.4737","1.4676","1.4747","1.4638","0.38%"
"Mar 31, 2003","1.4681","1.4712","1.4749","1.4654","-0.24%"
"Mar 28, 2003","1.4717","1.4633","1.4732","1.4618","0.57%"
"Mar 27, 2003","1.4633","1.4692","1.4694","1.4614","-0.41%"
"Mar 26, 2003","1.4693","1.4762","1.4775","1.4682","-0.45%"
"Mar 25, 2003","1.4759","1.4801","1.4820","1.4733","-0.28%"
"Mar 24, 2003","1.4800","1.4908","1.4930","1.4780","-0.97%"
"Mar 21, 2003","1.4945","1.4817","1.4949","1.4789","0.90%"
"Mar 20, 2003","1.4811","1.4836","1.4880","1.4760","-0.09%"
"Mar 19, 2003","1.4825","1.4736","1.4848","1.4726","0.60%"
"Mar 18, 2003","1.4737","1.4792","1.4875","1.4731","-0.44%"
"Mar 17, 2003","1.4802","1.4731","1.4853","1.4663","0.42%"
"Mar 14, 2003","1.4740","1.4867","1.4902","1.4728","-0.69%"
"Mar 13, 2003","1.4843","1.4764","1.4874","1.4762","0.61%"
"Mar 12, 2003","1.4753","1.4711","1.4819","1.4697","0.24%"
"Mar 11, 2003","1.4717","1.4634","1.4752","1.4604","0.48%"
"Mar 10, 2003","1.4647","1.4675","1.4675","1.4602","-0.10%"
"Mar 07, 2003","1.4661","1.4707","1.4728","1.4606","-0.31%"
"Mar 06, 2003","1.4706","1.4686","1.4749","1.4676","0.08%"
"Mar 05, 2003","1.4694","1.4768","1.4769","1.4685","-0.62%"
"Mar 04, 2003","1.4785","1.4848","1.4883","1.4746","-0.36%"
"Mar 03, 2003","1.4839","1.4829","1.4876","1.4826","0.03%"
"Feb 28, 2003","1.4835","1.4938","1.4960","1.4830","-0.69%"
"Feb 27, 2003","1.4938","1.4928","1.4959","1.4873","0.04%"
"Feb 26, 2003","1.4932","1.4935","1.4971","1.4917","-0.03%"
"Feb 25, 2003","1.4937","1.4916","1.4955","1.4875","0.13%"
"Feb 24, 2003","1.4918","1.5046","1.5049","1.4878","-0.86%"
"Feb 21, 2003","1.5047","1.5054","1.5080","1.5030","-0.05%"
"Feb 20, 2003","1.5055","1.5112","1.5124","1.5037","-0.44%"
"Feb 19, 2003","1.5122","1.5170","1.5172","1.5111","-0.32%"
"Feb 18, 2003","1.5171","1.5208","1.5242","1.5136","-0.24%"
"Feb 17, 2003","1.5208","1.5227","1.5256","1.5204","-0.14%"
"Feb 14, 2003","1.5229","1.5172","1.5243","1.5135","0.34%"
"Feb 13, 2003","1.5178","1.5317","1.5326","1.5162","-0.73%"
"Feb 12, 2003","1.5289","1.5285","1.5297","1.5255","-0.05%"
"Feb 11, 2003","1.5297","1.5288","1.5332","1.5273","0.01%"
"Feb 10, 2003","1.5295","1.5218","1.5322","1.5212","0.58%"
"Feb 07, 2003","1.5207","1.5168","1.5255","1.5161","0.26%"
"Feb 06, 2003","1.5168","1.5211","1.5271","1.5163","-0.28%"
"Feb 05, 2003","1.5210","1.5148","1.5242","1.5125","0.40%"
"Feb 04, 2003","1.5150","1.5161","1.5199","1.5133","-0.16%"
"Feb 03, 2003","1.5174","1.5207","1.5238","1.5154","-0.25%"
"Jan 31, 2003","1.5212","1.5280","1.5343","1.5200","-0.46%"
"Jan 30, 2003","1.5283","1.5202","1.5326","1.5181","0.46%"
"Jan 29, 2003","1.5213","1.5292","1.5294","1.5191","-0.42%"
"Jan 28, 2003","1.5277","1.5261","1.5365","1.5241","0.14%"
"Jan 27, 2003","1.5256","1.5190","1.5282","1.5175","0.43%"
"Jan 24, 2003","1.5191","1.5248","1.5258","1.5179","-0.38%"
"Jan 23, 2003","1.5249","1.5314","1.5324","1.5223","-0.39%"
"Jan 22, 2003","1.5309","1.5331","1.5347","1.5288","-0.12%"
"Jan 21, 2003","1.5327","1.5349","1.5385","1.5306","-0.16%"
"Jan 20, 2003","1.5351","1.5343","1.5376","1.5325","-0.03%"
"Jan 17, 2003","1.5356","1.5346","1.5364","1.5283","0.04%"
"Jan 16, 2003","1.5350","1.5363","1.5388","1.5316","-0.10%"
"Jan 15, 2003","1.5366","1.5406","1.5440","1.5332","-0.26%"
"Jan 14, 2003","1.5406","1.5421","1.5426","1.5370","-0.05%"
"Jan 13, 2003","1.5413","1.5466","1.5467","1.5386","-0.23%"
"Jan 10, 2003","1.5449","1.5516","1.5533","1.5442","-0.41%"
"Jan 09, 2003","1.5512","1.5605","1.5617","1.5505","-0.60%"
"Jan 08, 2003","1.5606","1.5624","1.5659","1.5588","-0.16%"
"Jan 07, 2003","1.5631","1.5599","1.5634","1.5564","0.24%"
"Jan 06, 2003","1.5593","1.5642","1.5651","1.5588","-0.30%"
"Jan 03, 2003","1.5640","1.5673","1.5699","1.5632","-0.21%"
"Jan 02, 2003","1.5673","1.5737","1.5778","1.5667","-0.43%"
"Jan 01, 2003","1.5740","1.5758","1.5758","1.5713","0.08%"
"Dec 31, 2002","1.5727","1.5761","1.5803","1.5718","-0.29%"
"Dec 30, 2002","1.5773","1.5676","1.5798","1.5653","0.55%"
"Dec 27, 2002","1.5687","1.5583","1.5720","1.5582","0.69%"
"Dec 26, 2002","1.5579","1.5475","1.5584","1.5474","0.65%"
"Dec 25, 2002","1.5478","1.5495","1.5500","1.5468","0.00%"
"Dec 24, 2002","1.5478","1.5523","1.5526","1.5470","-0.26%"
"Dec 23, 2002","1.5518","1.5507","1.5531","1.5476","0.11%"
"Dec 20, 2002","1.5501","1.5523","1.5555","1.5465","-0.14%"
"Dec 19, 2002","1.5522","1.5528","1.5549","1.5452","-0.06%"
"Dec 18, 2002","1.5532","1.5472","1.5559","1.5450","0.30%"
"Dec 17, 2002","1.5486","1.5610","1.5610","1.5470","-0.84%"
"Dec 16, 2002","1.5617","1.5613","1.5642","1.5573","0.09%"
"Dec 13, 2002","1.5603","1.5537","1.5625","1.5515","0.40%"
"Dec 12, 2002","1.5541","1.5562","1.5577","1.5518","-0.12%"
"Dec 11, 2002","1.5560","1.5605","1.5613","1.5528","-0.28%"
"Dec 10, 2002","1.5603","1.5619","1.5631","1.5558","-0.16%"
"Dec 09, 2002","1.5628","1.5646","1.5648","1.5573","-0.14%"
"Dec 06, 2002","1.5650","1.5627","1.5693","1.5572","0.23%"
"Dec 05, 2002","1.5614","1.5607","1.5627","1.5572","0.06%"
"Dec 04, 2002","1.5605","1.5568","1.5627","1.5565","0.21%"
"Dec 03, 2002","1.5572","1.5576","1.5598","1.5538","0.05%"
"Dec 02, 2002","1.5564","1.5628","1.5646","1.5557","-0.54%"
"Nov 29, 2002","1.5649","1.5731","1.5751","1.5633","-0.50%"
"Nov 28, 2002","1.5728","1.5733","1.5757","1.5716","0.02%"
"Nov 27, 2002","1.5725","1.5757","1.5789","1.5721","-0.20%"
"Nov 26, 2002","1.5756","1.5725","1.5759","1.5690","0.15%"
"Nov 25, 2002","1.5733","1.5807","1.5807","1.5717","-0.31%"
"Nov 22, 2002","1.5782","1.5770","1.5820","1.5764","0.04%"
"Nov 21, 2002","1.5775","1.5860","1.5866","1.5771","-0.52%"
"Nov 20, 2002","1.5857","1.5835","1.5875","1.5812","0.11%"
"Nov 19, 2002","1.5840","1.5901","1.5914","1.5830","-0.36%"
"Nov 18, 2002","1.5898","1.5833","1.5920","1.5792","0.35%"
"Nov 15, 2002","1.5842","1.5756","1.5851","1.5725","0.58%"
"Nov 14, 2002","1.5750","1.5766","1.5785","1.5735","-0.03%"
"Nov 13, 2002","1.5755","1.5788","1.5818","1.5732","-0.16%"
"Nov 12, 2002","1.5781","1.5701","1.5784","1.5671","0.49%"
"Nov 11, 2002","1.5704","1.5641","1.5717","1.5636","0.37%"
"Nov 08, 2002","1.5646","1.5566","1.5669","1.5553","0.52%"
"Nov 07, 2002","1.5565","1.5530","1.5581","1.5504","0.23%"
"Nov 06, 2002","1.5530","1.5576","1.5595","1.5530","-0.29%"
"Nov 05, 2002","1.5575","1.5564","1.5584","1.5540","0.15%"
"Nov 04, 2002","1.5551","1.5568","1.5600","1.5525","-0.21%"
"Nov 01, 2002","1.5583","1.5585","1.5625","1.5540","-0.01%"
"Oct 31, 2002","1.5584","1.5669","1.5706","1.5556","-0.46%"
"Oct 30, 2002","1.5656","1.5636","1.5688","1.5623","0.14%"
"Oct 29, 2002","1.5634","1.5578","1.5663","1.5553","0.32%"
"Oct 28, 2002","1.5584","1.5670","1.5672","1.5558","-0.66%"
"Oct 25, 2002","1.5688","1.5663","1.5692","1.5623","0.20%"
"Oct 24, 2002","1.5656","1.5645","1.5659","1.5593","0.04%"
"Oct 23, 2002","1.5650","1.5683","1.5708","1.5642","-0.19%"
"Oct 22, 2002","1.5680","1.5643","1.5698","1.5620","0.26%"
"Oct 21, 2002","1.5640","1.5742","1.5750","1.5628","-0.60%"
"Oct 18, 2002","1.5735","1.5698","1.5753","1.5684","0.25%"
"Oct 17, 2002","1.5696","1.5830","1.5849","1.5688","-0.88%"
