"Date","Price","Open","High","Low","Change %"
"Nov 08, 2000","2.5138","2.5138","2.5138","2.5138","0.24%"
"Nov 07, 2000","2.5078","2.5100","2.5078","2.5100","-0.05%"
"Nov 06, 2000","2.5091","2.5000","2.5091","2.5000","-0.20%"
"Nov 03, 2000","2.5141","2.5157","2.5141","2.5157","-0.18%"
"Nov 02, 2000","2.5186","2.5259","2.5186","2.5259","-0.20%"
"Nov 01, 2000","2.5236","2.5233","2.5236","2.5233","0.08%"
"Oct 31, 2000","2.5215","2.5202","2.5215","2.5202","1.60%"
"Oct 30, 2000","2.4817","2.4765","2.4817","2.4765","0.00%"
"Oct 27, 2000","2.4817","2.4795","2.4817","2.4795","-0.55%"
"Oct 26, 2000","2.4953","2.4981","2.4953","2.4981","-0.42%"
"Oct 25, 2000","2.5059","2.5050","2.5059","2.5050","0.85%"
"Oct 24, 2000","2.4848","2.4802","2.4848","2.4802","-0.47%"
"Oct 23, 2000","2.4966","2.4919","2.4966","2.4919","0.09%"
"Oct 20, 2000","2.4944","2.4950","2.4944","2.4950","-1.60%"
"Oct 19, 2000","2.5349","2.5394","2.5349","2.5394","-0.16%"
"Oct 18, 2000","2.5390","2.5361","2.5390","2.5361","0.02%"
"Oct 17, 2000","2.5384","2.5374","2.5384","2.5374","0.23%"
"Oct 16, 2000","2.5326","2.5291","2.5326","2.5291","0.94%"
"Oct 13, 2000","2.5091","2.5069","2.5091","2.5069","-0.30%"
"Oct 12, 2000","2.5167","2.5132","2.5167","2.5132","2.05%"
"Oct 11, 2000","2.4661","2.4600","2.4661","2.4600","-0.53%"
"Oct 10, 2000","2.4793","2.4845","2.4793","2.4845","0.63%"
"Oct 09, 2000","2.4639","2.4863","2.4639","2.4863","-0.96%"
"Oct 06, 2000","2.4879","2.4814","2.4879","2.4814","-0.22%"
"Oct 05, 2000","2.4934","2.4925","2.4934","2.4925","0.78%"
"Oct 04, 2000","2.4740","2.4795","2.4740","2.4795","-0.25%"
"Oct 03, 2000","2.4802","2.4759","2.4802","2.4759","0.45%"
"Oct 02, 2000","2.4692","2.4765","2.4692","2.4765","0.46%"
"Sep 29, 2000","2.4579","2.4600","2.4579","2.4600","1.05%"
"Sep 28, 2000","2.4323","2.4155","2.4323","2.4155","1.10%"
"Sep 27, 2000","2.4059","2.4125","2.4059","2.4125","-0.49%"
"Sep 26, 2000","2.4178","2.4178","2.4178","2.4178","-0.40%"
"Sep 25, 2000","2.4275","2.4307","2.4275","2.4307","0.18%"
"Sep 22, 2000","2.4231","2.4125","2.4231","2.4125","-1.46%"
"Sep 21, 2000","2.4589","2.4704","2.4589","2.4704","0.26%"
"Sep 20, 2000","2.4525","2.4486","2.4525","2.4486","1.72%"
"Sep 19, 2000","2.4111","2.4091","2.4111","2.4091","-0.79%"
"Sep 18, 2000","2.4302","2.4160","2.4302","2.4160","1.50%"
"Sep 15, 2000","2.3944","2.3855","2.3944","2.3855","0.97%"
"Sep 14, 2000","2.3714","2.3629","2.3714","2.3629","0.16%"
"Sep 13, 2000","2.3675","2.3602","2.3675","2.3602","0.80%"
"Sep 12, 2000","2.3488","2.3458","2.3488","2.3458","0.44%"
"Sep 11, 2000","2.3384","2.3414","2.3384","2.3414","-2.02%"
"Sep 08, 2000","2.3867","2.3827","2.3867","2.3827","-0.46%"
"Sep 07, 2000","2.3978","2.4015","2.3978","2.4015","1.88%"
"Sep 06, 2000","2.3535","2.3502","2.3535","2.3502","0.44%"
"Sep 05, 2000","2.3433","2.3386","2.3433","2.3386","0.55%"
"Sep 04, 2000","2.3305","2.3256","2.3305","2.3256","-0.09%"
"Sep 01, 2000","2.3326","2.3370","2.3326","2.3370","-0.26%"
"Aug 31, 2000","2.3387","2.3354","2.3387","2.3354","0.41%"
"Aug 30, 2000","2.3291","2.3359","2.3291","2.3359","0.04%"
"Aug 29, 2000","2.3281","2.3213","2.3281","2.3213","1.49%"
"Aug 25, 2000","2.2939","2.2936","2.2939","2.2936","-0.45%"
"Aug 24, 2000","2.3042","2.3010","2.3042","2.3010","-0.87%"
"Aug 23, 2000","2.3245","2.3305","2.3245","2.3305","2.66%"
"Aug 22, 2000","2.2643","2.2548","2.2643","2.2548","1.86%"
"Aug 21, 2000","2.2230","2.2222","2.2230","2.2222","0.04%"
"Aug 18, 2000","2.2222","2.2227","2.2222","2.2227","0.54%"
"Aug 17, 2000","2.2102","2.2099","2.2102","2.2099","-0.20%"
"Aug 16, 2000","2.2146","2.2193","2.2146","2.2193","-0.68%"
"Aug 15, 2000","2.2297","2.2287","2.2297","2.2287","0.39%"
"Aug 14, 2000","2.2210","2.2207","2.2210","2.2207","-0.10%"
"Aug 11, 2000","2.2232","2.2193","2.2232","2.2193","0.46%"
"Aug 10, 2000","2.2131","2.2124","2.2131","2.2124","-0.10%"
"Aug 09, 2000","2.2153","2.2163","2.2153","2.2163","0.46%"
"Aug 08, 2000","2.2051","2.2017","2.2051","2.2017","0.15%"
"Aug 07, 2000","2.2019","2.2031","2.2019","2.2031","0.39%"
"Aug 04, 2000","2.1934","2.1939","2.1934","2.1939","0.02%"
"Aug 03, 2000","2.1930","2.1964","2.1930","2.1964","-0.44%"
"Aug 02, 2000","2.2026","2.2026","2.2026","2.2026","-0.04%"
"Aug 01, 2000","2.2034","2.1993","2.2034","2.1993","0.09%"
"Jul 31, 2000","2.2014","2.2012","2.2014","2.2012","0.67%"
"Jul 28, 2000","2.1868","2.1863","2.1868","2.1863","0.25%"
"Jul 27, 2000","2.1813","2.1768","2.1813","2.1768","0.69%"
"Jul 26, 2000","2.1664","2.1673","2.1664","2.1673","-0.14%"
"Jul 25, 2000","2.1694","2.1673","2.1694","2.1673","0.03%"
"Jul 24, 2000","2.1687","2.1664","2.1687","2.1664","0.42%"
"Jul 21, 2000","2.1596","2.1524","2.1596","2.1524","-0.28%"
"Jul 20, 2000","2.1657","2.1692","2.1657","2.1692","-1.48%"
"Jul 19, 2000","2.1983","2.1983","2.1983","2.1983","0.49%"
"Jul 18, 2000","2.1875","2.1848","2.1875","2.1848","0.36%"
"Jul 17, 2000","2.1796","2.1820","2.1796","2.1820","0.42%"
"Jul 14, 2000","2.1704","2.1687","2.1704","2.1687","-0.02%"
"Jul 13, 2000","2.1709","2.1716","2.1709","2.1716","-0.10%"
"Jul 12, 2000","2.1730","2.1716","2.1730","2.1716","-0.07%"
"Jul 11, 2000","2.1746","2.1725","2.1746","2.1725","0.32%"
"Jul 10, 2000","2.1676","2.1678","2.1676","2.1678","-0.19%"
"Jul 07, 2000","2.1718","2.1734","2.1718","2.1734","-0.02%"
"Jul 06, 2000","2.1723","2.1706","2.1723","2.1706","0.12%"
"Jul 05, 2000","2.1697","2.1683","2.1697","2.1683","0.85%"
"Jul 04, 2000","2.1515","2.1529","2.1515","2.1529","0.50%"
"Jul 03, 2000","2.1409","2.1358","2.1409","2.1358","0.54%"
"Jun 30, 2000","2.1293","2.1236","2.1293","2.1236","-0.33%"
"Jun 29, 2000","2.1363","2.1299","2.1363","2.1299","-0.28%"
"Jun 28, 2000","2.1423","2.1478","2.1423","2.1478","0.95%"
"Jun 27, 2000","2.1222","2.1218","2.1222","2.1218","-0.11%"
"Jun 26, 2000","2.1245","2.1259","2.1245","2.1259","-0.06%"
"Jun 23, 2000","2.1258","2.1240","2.1258","2.1240","0.33%"
"Jun 22, 2000","2.1189","2.1101","2.1189","2.1101","0.49%"
"Jun 21, 2000","2.1086","2.1101","2.1086","2.1101","0.16%"
"Jun 20, 2000","2.1053","2.1044","2.1053","2.1044","-0.38%"
"Jun 19, 2000","2.1133","2.1133","2.1133","2.1133","0.99%"
"Jun 16, 2000","2.0925","2.0886","2.0925","2.0886","-1.72%"
"Jun 15, 2000","2.1292","2.1299","2.1292","2.1299","1.13%"
"Jun 14, 2000","2.1055","2.1004","2.1055","2.1004","-0.52%"
"Jun 13, 2000","2.1164","2.1173","2.1164","2.1173","-0.39%"
"Jun 12, 2000","2.1247","2.1263","2.1247","2.1263","-0.45%"
"Jun 09, 2000","2.1343","2.1336","2.1343","2.1336","0.18%"
"Jun 08, 2000","2.1304","2.1281","2.1304","2.1281","0.77%"
"Jun 07, 2000","2.1142","2.1164","2.1142","2.1164","-0.09%"
"Jun 06, 2000","2.1162","2.1097","2.1162","2.1097","-1.08%"
"Jun 05, 2000","2.1393","2.1400","2.1393","2.1400","-0.44%"
"Jun 02, 2000","2.1487","2.1455","2.1487","2.1455","-1.70%"
"Jun 01, 2000","2.1858","2.1825","2.1858","2.1825","-0.08%"
"May 31, 2000","2.1875","2.1896","2.1875","2.1896","0.37%"
"May 30, 2000","2.1794","2.1796","2.1794","2.1796","-0.59%"
"May 26, 2000","2.1923","2.2036","2.1923","2.2036","-0.33%"
"May 25, 2000","2.1995","2.1901","2.1995","2.1901","-0.31%"
"May 24, 2000","2.2063","2.2051","2.2063","2.2051","1.70%"
"May 23, 2000","2.1694","2.1626","2.1694","2.1626","-0.51%"
"May 22, 2000","2.1806","2.1744","2.1806","2.1744","-0.52%"
"May 19, 2000","2.1920","2.1925","2.1920","2.1925","-0.99%"
"May 18, 2000","2.2139","2.2095","2.2139","2.2095","2.18%"
"May 17, 2000","2.1666","2.1687","2.1666","2.1687","2.48%"
"May 16, 2000","2.1142","2.1155","2.1142","2.1155","-0.10%"
"May 15, 2000","2.1164","2.1084","2.1164","2.1084","1.34%"
"May 12, 2000","2.0885","2.0894","2.0885","2.0894","-0.08%"
"May 11, 2000","2.0901","2.0912","2.0901","2.0912","-0.29%"
"May 10, 2000","2.0962","2.0912","2.0962","2.0912","0.55%"
"May 09, 2000","2.0847","2.0925","2.0847","2.0925","0.84%"
"May 08, 2000","2.0674","2.0597","2.0674","2.0597","1.49%"
"May 05, 2000","2.0371","2.0408","2.0371","2.0408","0.09%"
"May 04, 2000","2.0352","2.0305","2.0352","2.0305","-0.15%"
"May 03, 2000","2.0383","2.0375","2.0383","2.0375","-1.02%"
"May 02, 2000","2.0593","2.0551","2.0593","2.0551","-0.01%"
"Apr 28, 2000","2.0595","2.0568","2.0595","2.0568","0.10%"
"Apr 27, 2000","2.0574","2.0602","2.0574","2.0602","0.21%"
"Apr 26, 2000","2.0530","2.0496","2.0530","2.0496","1.64%"
"Apr 25, 2000","2.0198","2.0149","2.0198","2.0149","-0.16%"
"Apr 20, 2000","2.0231","2.0190","2.0231","2.0190","0.68%"
"Apr 19, 2000","2.0094","2.0088","2.0094","2.0088","-0.58%"
"Apr 18, 2000","2.0212","2.0206","2.0212","2.0206","-0.12%"
"Apr 17, 2000","2.0237","2.0235","2.0237","2.0235","0.76%"
"Apr 14, 2000","2.0084","2.0088","2.0084","2.0088","0.00%"
"Apr 13, 2000","2.0084","2.0060","2.0084","2.0060","-0.10%"
"Apr 12, 2000","2.0104","2.0088","2.0104","2.0088","0.22%"
"Apr 11, 2000","2.0060","2.0060","2.0060","2.0060","-0.26%"
"Apr 10, 2000","2.0113","2.0056","2.0113","2.0056","0.22%"
"Apr 07, 2000","2.0068","2.0064","2.0068","2.0064","0.42%"
"Apr 06, 2000","1.9984","1.9988","1.9984","1.9988","0.54%"
"Apr 05, 2000","1.9877","1.9865","1.9877","1.9865","-0.57%"
"Apr 04, 2000","1.9990","1.9996","1.9990","1.9996","0.05%"
"Apr 03, 2000","1.9980","2.0000","1.9980","2.0000","-0.82%"
"Mar 31, 2000","2.0145","2.0133","2.0145","2.0133","0.65%"
"Mar 30, 2000","2.0014","2.0040","2.0014","2.0040","0.28%"
"Mar 29, 2000","1.9958","1.9916","1.9958","1.9916","0.36%"
"Mar 28, 2000","1.9886","1.9900","1.9886","1.9900","-0.90%"
"Mar 27, 2000","2.0067","2.0125","2.0067","2.0125","-2.05%"
"Mar 24, 2000","2.0488","2.0530","2.0488","2.0530","0.03%"
"Mar 23, 2000","2.0482","2.0488","2.0482","2.0488","-0.08%"
"Mar 22, 2000","2.0498","2.0450","2.0498","2.0450","0.38%"
"Mar 21, 2000","2.0421","2.0404","2.0421","2.0404","-1.02%"
"Mar 20, 2000","2.0631","2.0665","2.0631","2.0665","-0.04%"
"Mar 17, 2000","2.0640","2.0640","2.0640","2.0640","0.76%"
"Mar 16, 2000","2.0484","2.0488","2.0484","2.0488","0.19%"
"Mar 15, 2000","2.0446","2.0442","2.0446","2.0442","0.08%"
"Mar 14, 2000","2.0429","2.0375","2.0429","2.0375","0.87%"
"Mar 13, 2000","2.0253","2.0263","2.0253","2.0263","0.13%"
"Mar 10, 2000","2.0227","2.0206","2.0227","2.0206","-0.54%"
"Mar 09, 2000","2.0336","2.0412","2.0336","2.0412","-0.94%"
"Mar 08, 2000","2.0528","2.0538","2.0528","2.0538","-0.70%"
"Mar 07, 2000","2.0672","2.0687","2.0672","2.0687","-0.35%"
"Mar 06, 2000","2.0745","2.0743","2.0745","2.0743","1.49%"
"Mar 03, 2000","2.0440","2.0392","2.0440","2.0392","-0.35%"
"Mar 02, 2000","2.0511","2.0483","2.0511","2.0483","-0.73%"
"Mar 01, 2000","2.0661","2.0768","2.0661","2.0768","0.81%"
"Feb 29, 2000","2.0496","2.0589","2.0496","2.0589","-0.47%"
"Feb 28, 2000","2.0593","2.0610","2.0593","2.0610","0.31%"
"Feb 25, 2000","2.0529","2.0504","2.0529","2.0504","0.05%"
"Feb 24, 2000","2.0519","2.0509","2.0519","2.0509","-0.16%"
"Feb 23, 2000","2.0551","2.0538","2.0551","2.0538","0.84%"
"Feb 22, 2000","2.0379","2.0387","2.0379","2.0387","-0.18%"
"Feb 21, 2000","2.0415","2.0350","2.0415","2.0350","0.28%"
"Feb 18, 2000","2.0358","2.0354","2.0358","2.0354","0.52%"
"Feb 17, 2000","2.0253","2.0251","2.0253","2.0251","-0.56%"
"Feb 16, 2000","2.0367","2.0433","2.0367","2.0433","-0.73%"
"Feb 15, 2000","2.0517","2.0496","2.0517","2.0496","0.09%"
"Feb 14, 2000","2.0498","2.0442","2.0498","2.0442","0.73%"
"Feb 11, 2000","2.0350","2.0333","2.0350","2.0333","0.22%"
"Feb 10, 2000","2.0305","2.0243","2.0305","2.0243","0.12%"
"Feb 09, 2000","2.0280","2.0292","2.0280","2.0292","-0.09%"
"Feb 08, 2000","2.0299","2.0235","2.0299","2.0235","0.26%"
"Feb 07, 2000","2.0247","2.0227","2.0247","2.0227","0.13%"
"Feb 04, 2000","2.0221","2.0280","2.0221","2.0280","0.29%"
"Feb 03, 2000","2.0162","2.0109","2.0162","2.0109","-1.02%"
"Feb 02, 2000","2.0369","2.0404","2.0369","2.0404","0.07%"
"Feb 01, 2000","2.0354","2.0358","2.0354","2.0358","0.79%"
"Jan 31, 2000","2.0194","2.0194","2.0194","2.0194","-0.78%"
"Jan 28, 2000","2.0352","2.0346","2.0352","2.0346","3.08%"
"Jan 27, 2000","1.9743","1.9716","1.9743","1.9716","0.18%"
"Jan 26, 2000","1.9708","1.9728","1.9708","1.9728","0.04%"
"Jan 25, 2000","1.9700","1.9712","1.9700","1.9712","-0.11%"
"Jan 24, 2000","1.9722","1.9728","1.9722","1.9728","0.88%"
"Jan 21, 2000","1.9550","1.9539","1.9550","1.9539","0.42%"
"Jan 20, 2000","1.9469","1.9463","1.9469","1.9463","0.13%"
"Jan 19, 2000","1.9444","1.9433","1.9444","1.9433","0.87%"
"Jan 18, 2000","1.9277","1.9331","1.9277","1.9331","0.15%"
"Jan 17, 2000","1.9249","1.9268","1.9249","1.9268","0.31%"
"Jan 14, 2000","1.9190","1.9183","1.9190","1.9183","0.46%"
"Jan 13, 2000","1.9102","1.9091","1.9102","1.9091","-0.96%"
"Jan 12, 2000","1.9288","1.9301","1.9288","1.9301","-0.36%"
"Jan 11, 2000","1.9357","1.9350","1.9357","1.9350","-0.06%"
"Jan 10, 2000","1.9369","1.9335","1.9369","1.9335","0.17%"
"Jan 07, 2000","1.9337","1.9357","1.9337","1.9357","-0.49%"
"Jan 06, 2000","1.9433","1.9384","1.9433","1.9384","0.92%"
"Jan 05, 2000","1.9255","1.9279","1.9255","1.9279","0.19%"
"Jan 04, 2000","1.9218","1.9198","1.9218","1.9198","0.64%"
"Dec 31, 1999","1.9095","1.9077","1.9095","1.9077","-0.29%"
"Dec 30, 1999","1.9151","1.9175","1.9151","1.9175","-0.23%"
"Dec 29, 1999","1.9196","1.9198","1.9196","1.9198","0.14%"
"Dec 28, 1999","1.9170","1.9157","1.9170","1.9157","-0.67%"
"Dec 27, 1999","1.9299","1.9286","1.9299","1.9286","-0.58%"
"Dec 24, 1999","1.9412","1.9399","1.9412","1.9399","0.12%"
"Dec 23, 1999","1.9388","1.9414","1.9388","1.9414","-0.13%"
"Dec 22, 1999","1.9414","1.9414","1.9414","1.9414","-0.01%"
"Dec 21, 1999","1.9416","1.9448","1.9416","1.9448","-1.71%"
"Dec 20, 1999","1.9753","1.9802","1.9753","1.9802","0.18%"
"Dec 17, 1999","1.9718","1.9724","1.9718","1.9724","-0.09%"
"Dec 16, 1999","1.9735","1.9704","1.9735","1.9704","-2.44%"
"Dec 15, 1999","2.0229","2.0284","2.0229","2.0284","-0.06%"
"Dec 14, 1999","2.0241","2.0198","2.0241","2.0198","-0.29%"
"Dec 13, 1999","2.0299","2.0371","2.0299","2.0371","0.42%"
"Dec 10, 1999","2.0214","2.0210","2.0214","2.0210","2.45%"
"Dec 09, 1999","1.9730","1.9724","1.9730","1.9724","0.23%"
"Dec 08, 1999","1.9685","1.9646","1.9685","1.9646","-0.05%"
"Dec 07, 1999","1.9695","1.9720","1.9695","1.9720","-0.29%"
"Dec 06, 1999","1.9753","1.9767","1.9753","1.9767","-0.38%"
"Dec 03, 1999","1.9828","1.9806","1.9828","1.9806","0.64%"
"Dec 02, 1999","1.9701","1.9666","1.9701","1.9666","0.53%"
"Dec 01, 1999","1.9598","1.9608","1.9598","1.9608","-0.20%"
"Nov 30, 1999","1.9637","1.9619","1.9637","1.9619","0.45%"
"Nov 29, 1999","1.9550","1.9558","1.9550","1.9558","-0.06%"
"Nov 26, 1999","1.9562","1.9566","1.9562","1.9566","0.42%"
"Nov 25, 1999","1.9480","1.9451","1.9480","1.9451","-0.58%"
"Nov 24, 1999","1.9593","1.9566","1.9593","1.9566","0.23%"
"Nov 23, 1999","1.9548","1.9539","1.9548","1.9539","-0.30%"
"Nov 22, 1999","1.9606","1.9581","1.9606","1.9581","-0.11%"
"Nov 19, 1999","1.9627","1.9627","1.9627","1.9627","0.60%"
"Nov 18, 1999","1.9510","1.9497","1.9510","1.9497","0.30%"
"Nov 17, 1999","1.9451","1.9425","1.9451","1.9425","0.79%"
"Nov 16, 1999","1.9299","1.9286","1.9299","1.9286","0.51%"
"Nov 15, 1999","1.9201","1.9223","1.9201","1.9223","-0.88%"
"Nov 12, 1999","1.9371","1.9399","1.9371","1.9399","-0.58%"
"Nov 11, 1999","1.9484","1.9459","1.9484","1.9459","-0.26%"
"Nov 10, 1999","1.9535","1.9547","1.9535","1.9547","-0.50%"
"Nov 09, 1999","1.9633","1.9631","1.9633","1.9631","0.18%"
"Nov 08, 1999","1.9598","1.9581","1.9598","1.9581","0.53%"
"Nov 05, 1999","1.9495","1.9497","1.9495","1.9497","0.25%"
"Nov 04, 1999","1.9446","1.9429","1.9446","1.9429","-0.40%"
"Nov 03, 1999","1.9524","1.9524","1.9524","1.9524","-0.42%"
"Nov 02, 1999","1.9606","1.9619","1.9606","1.9619","-0.25%"
"Nov 01, 1999","1.9656","1.9677","1.9656","1.9677","-0.31%"
"Oct 29, 1999","1.9718","1.9763","1.9718","1.9763","0.65%"
"Oct 28, 1999","1.9591","1.9604","1.9591","1.9604","-0.49%"
"Oct 27, 1999","1.9687","1.9697","1.9687","1.9697","1.10%"
"Oct 26, 1999","1.9472","1.9444","1.9472","1.9444","0.30%"
"Oct 25, 1999","1.9414","1.9421","1.9414","1.9421","0.00%"
"Oct 22, 1999","1.9414","1.9406","1.9414","1.9406","0.06%"
"Oct 21, 1999","1.9402","1.9417","1.9402","1.9417","-0.37%"
"Oct 20, 1999","1.9474","1.9455","1.9474","1.9455","-0.49%"
"Oct 19, 1999","1.9569","1.9619","1.9569","1.9619","-0.51%"
"Oct 18, 1999","1.9670","1.9666","1.9670","1.9666","0.41%"
"Oct 15, 1999","1.9590","1.9573","1.9590","1.9573","0.03%"
"Oct 14, 1999","1.9585","1.9592","1.9585","1.9592","-0.05%"
"Oct 13, 1999","1.9595","1.9520","1.9595","1.9520","1.31%"
"Oct 12, 1999","1.9342","1.9361","1.9342","1.9361","-0.28%"
"Oct 11, 1999","1.9397","1.9387","1.9397","1.9387","-0.20%"
"Oct 08, 1999","1.9435","1.9384","1.9435","1.9384","0.89%"
"Oct 07, 1999","1.9264","1.9238","1.9264","1.9238","0.46%"
"Oct 06, 1999","1.9175","1.9153","1.9175","1.9153","0.25%"
"Oct 05, 1999","1.9128","1.9117","1.9128","1.9117","-0.36%"
"Oct 04, 1999","1.9198","1.9216","1.9198","1.9216","-0.70%"
"Oct 01, 1999","1.9333","1.9301","1.9333","1.9301","0.00%"
"Sep 30, 1999","1.9333","1.9369","1.9333","1.9369","0.02%"
"Sep 29, 1999","1.9329","1.9279","1.9329","1.9279","-0.80%"
"Sep 28, 1999","1.9485","1.9508","1.9485","1.9508","0.70%"
"Sep 27, 1999","1.9350","1.9331","1.9350","1.9331","0.12%"
"Sep 24, 1999","1.9326","1.9294","1.9326","1.9294","0.98%"
"Sep 23, 1999","1.9139","1.9117","1.9139","1.9117","0.25%"
"Sep 22, 1999","1.9091","1.9040","1.9091","1.9040","0.34%"
"Sep 21, 1999","1.9026","1.8997","1.9026","1.8997","-0.69%"
"Sep 20, 1999","1.9159","1.9135","1.9159","1.9135","0.74%"
"Sep 17, 1999","1.9019","1.8983","1.9019","1.8983","-0.27%"
"Sep 16, 1999","1.9070","1.9059","1.9070","1.9059","-0.06%"
"Sep 15, 1999","1.9081","1.9088","1.9081","1.9088","1.09%"
"Sep 14, 1999","1.8875","1.8839","1.8875","1.8839","0.94%"
"Sep 13, 1999","1.8700","1.8702","1.8700","1.8702","-0.44%"
"Sep 10, 1999","1.8783","1.8779","1.8783","1.8779","0.12%"
"Sep 09, 1999","1.8760","1.8758","1.8760","1.8758","-1.09%"
"Sep 08, 1999","1.8966","1.8950","1.8966","1.8950","0.13%"
"Sep 07, 1999","1.8941","1.8914","1.8941","1.8914","-1.38%"
"Sep 06, 1999","1.9207","1.9286","1.9207","1.9286","-0.45%"
"Sep 03, 1999","1.9294","1.9301","1.9294","1.9301","-0.05%"
"Sep 02, 1999","1.9303","1.9279","1.9303","1.9279","-0.97%"
"Sep 01, 1999","1.9493","1.9440","1.9493","1.9440","0.78%"
"Aug 31, 1999","1.9342","1.9342","1.9342","1.9342","-0.30%"
"Aug 30, 1999","1.9401","1.9387","1.9401","1.9387","-0.43%"
"Aug 27, 1999","1.9485","1.9474","1.9485","1.9474","-0.20%"
"Aug 26, 1999","1.9524","1.9421","1.9524","1.9421","0.62%"
"Aug 25, 1999","1.9404","1.9414","1.9404","1.9414","2.22%"
"Aug 24, 1999","1.8983","1.8932","1.8983","1.8932","0.44%"
"Aug 23, 1999","1.8899","1.8822","1.8899","1.8822","0.64%"
"Aug 20, 1999","1.8778","1.8741","1.8778","1.8741","-0.49%"
"Aug 19, 1999","1.8870","1.8839","1.8870","1.8839","0.71%"
"Aug 18, 1999","1.8737","1.8744","1.8737","1.8744","-1.42%"
"Aug 17, 1999","1.9006","1.9044","1.9006","1.9044","0.33%"
"Aug 16, 1999","1.8943","1.8929","1.8943","1.8929","0.42%"
"Aug 13, 1999","1.8863","1.8847","1.8863","1.8847","-0.23%"
"Aug 12, 1999","1.8906","1.8886","1.8906","1.8886","0.01%"
"Aug 11, 1999","1.8905","1.8918","1.8905","1.8918","-0.15%"
"Aug 10, 1999","1.8934","1.8936","1.8934","1.8936","0.15%"
"Aug 09, 1999","1.8905","1.8907","1.8905","1.8907","0.02%"
"Aug 06, 1999","1.8902","1.8879","1.8902","1.8879","0.39%"
"Aug 05, 1999","1.8829","1.8811","1.8829","1.8811","0.89%"
"Aug 04, 1999","1.8662","1.8660","1.8662","1.8660","-0.67%"
"Aug 03, 1999","1.8788","1.8801","1.8788","1.8801","-0.88%"
"Aug 02, 1999","1.8955","1.8968","1.8955","1.8968","0.48%"
"Jul 30, 1999","1.8864","1.8857","1.8864","1.8857","-0.30%"
"Jul 29, 1999","1.8920","1.8936","1.8920","1.8936","-0.80%"
"Jul 28, 1999","1.9073","1.9084","1.9073","1.9084","-0.06%"
"Jul 27, 1999","1.9084","1.9102","1.9084","1.9102","0.61%"
"Jul 26, 1999","1.8968","1.8936","1.8968","1.8936","0.80%"
"Jul 23, 1999","1.8817","1.8801","1.8817","1.8801","-0.64%"
"Jul 22, 1999","1.8938","1.8950","1.8938","1.8950","-0.19%"
"Jul 21, 1999","1.8975","1.9008","1.8975","1.9008","-0.88%"
"Jul 20, 1999","1.9143","1.9128","1.9143","1.9128","-0.32%"
"Jul 19, 1999","1.9205","1.9223","1.9205","1.9223","0.58%"
"Jul 16, 1999","1.9095","1.9088","1.9095","1.9088","0.33%"
"Jul 15, 1999","1.9032","1.9001","1.9032","1.9001","-0.67%"
"Jul 14, 1999","1.9161","1.9135","1.9161","1.9135","0.09%"
"Jul 13, 1999","1.9144","1.9120","1.9144","1.9120","0.41%"
"Jul 12, 1999","1.9066","1.9040","1.9066","1.9040","0.52%"
"Jul 09, 1999","1.8968","1.8972","1.8968","1.8972","-0.51%"
"Jul 08, 1999","1.9066","1.9084","1.9066","1.9084","0.23%"
"Jul 07, 1999","1.9022","1.9066","1.9022","1.9066","0.13%"
"Jul 06, 1999","1.8998","1.8882","1.8998","1.8882","0.58%"
"Jul 05, 1999","1.8889","1.8868","1.8889","1.8868","0.55%"
"Jul 02, 1999","1.8785","1.8758","1.8785","1.8758","0.04%"
"Jul 01, 1999","1.8778","1.8769","1.8778","1.8769","0.07%"
"Jun 30, 1999","1.8764","1.8875","1.8764","1.8875","-0.59%"
"Jun 29, 1999","1.8875","1.8839","1.8875","1.8839","0.67%"
"Jun 28, 1999","1.8749","1.8758","1.8749","1.8758","0.29%"
"Jun 25, 1999","1.8695","1.8692","1.8695","1.8692","0.23%"
"Jun 24, 1999","1.8652","1.8643","1.8652","1.8643","-0.46%"
"Jun 23, 1999","1.8739","1.8772","1.8739","1.8772","-0.67%"
"Jun 22, 1999","1.8866","1.8900","1.8866","1.8900","0.03%"
"Jun 21, 1999","1.8861","1.8829","1.8861","1.8829","0.23%"
"Jun 18, 1999","1.8817","1.8801","1.8817","1.8801","0.66%"
"Jun 17, 1999","1.8693","1.8695","1.8693","1.8695","-0.13%"
"Jun 16, 1999","1.8718","1.8737","1.8718","1.8737","-0.03%"
"Jun 15, 1999","1.8723","1.8695","1.8723","1.8695","0.92%"
"Jun 14, 1999","1.8553","1.8525","1.8553","1.8525","0.29%"
"Jun 11, 1999","1.8500","1.8474","1.8500","1.8474","-0.85%"
"Jun 10, 1999","1.8658","1.8695","1.8658","1.8695","-0.55%"
"Jun 09, 1999","1.8762","1.8727","1.8762","1.8727","-0.85%"
"Jun 08, 1999","1.8922","1.8868","1.8922","1.8868","0.68%"
"Jun 07, 1999","1.8795","1.8808","1.8795","1.8808","0.25%"
"Jun 04, 1999","1.8748","1.8762","1.8748","1.8762","-1.38%"
"Jun 03, 1999","1.9010","1.9055","1.9010","1.9055","-0.06%"
"Jun 02, 1999","1.9022","1.9015","1.9022","1.9015","0.50%"
"Jun 01, 1999","1.8927","1.8918","1.8927","1.8918","1.13%"
"May 31, 1999","1.8715","1.8702","1.8715","1.8702","0.25%"
"May 28, 1999","1.8669","1.8653","1.8669","1.8653","-0.26%"
"May 27, 1999","1.8718","1.8723","1.8718","1.8723","-0.28%"
